"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b1[1]",0,0,0,0,0,0,0,1,1
"b1[2]",-6.98289660276597,5.12532776228728,-19.5991096836853,-8.16415215949531,-5.66355309455328,-4.09590993154991,-2.26233149760613,1.00445330883745,4000
"b1[3]",-0.0897069228913963,0.138087596421889,-0.357178562997375,-0.184224474657363,-0.0896428840370769,0.00230989729644583,0.187078091262698,1.00159537695919,2300
"b1[4]",-0.519070289762453,0.212252657792651,-0.926511716722909,-0.662670450438512,-0.521091301158352,-0.379941536141902,-0.0950940906351058,1.00095320062891,4000
"b1[5]",-0.460569076451336,0.133889477905871,-0.71381552235952,-0.551574275272572,-0.463106795431469,-0.372095647771541,-0.191992378431799,1.00171646294373,2100
"b1[6]",-5.67946695750128,4.98729344228553,-17.5568478628983,-7.14620974752659,-4.41837101789053,-2.73495781411207,-0.584112083758694,1.00375378433343,3700
"b1[7]",-5.62877818583937,5.10193986962711,-18.6865472692878,-6.91018978066335,-4.31607630042152,-2.68891253567449,-0.513053933536812,1.00161527124751,4000
"b1[8]",-6.43332416932762,5.52241494658706,-18.4205438301447,-7.64937634013355,-5.12621230245965,-3.53749942431396,-1.68570674442181,1.04447839067054,4000
"b1[9]",-6.60563061993353,4.80851318514053,-18.2865379103863,-7.8130470253228,-5.43433878098156,-3.84615778864605,-2.02827764090464,1.00168213661709,4000
"b2[1]",0,0,0,0,0,0,0,1,1
"b2[2]",-1.02240551976702,0.12246307036829,-1.25917791243178,-1.10608592542614,-1.02324851658793,-0.93851348654519,-0.779720124474143,1.00250756436116,1200
"b3[1]",0.260685484145048,0,0.260685484145048,0.260685484145048,0.260685484145048,0.260685484145048,0.260685484145048,1,1
"b3[2]",0.304801432082403,0,0.304801432082403,0.304801432082403,0.304801432082403,0.304801432082403,0.304801432082403,1,1
"b3[3]",0.241589937530275,0,0.241589937530275,0.241589937530275,0.241589937530275,0.241589937530275,0.241589937530275,1,1
"b3[4]",0.152398349753971,0,0.152398349753971,0.152398349753971,0.152398349753971,0.152398349753971,0.152398349753971,1,1
"b3[5]",-0.0587200148139981,0,-0.0587200148139981,-0.0587200148139981,-0.0587200148139981,-0.0587200148139981,-0.0587200148139981,1,1
"b3[7]",-0.395007425633002,0,-0.395007425633002,-0.395007425633002,-0.395007425633002,-0.395007425633002,-0.395007425633002,1,1
"b3[8]",-0.800472533741168,0,-0.800472533741168,-0.800472533741168,-0.800472533741168,-0.800472533741168,-0.800472533741168,1,1
"b3[10]",-0.0654365883428531,0.10766789143589,-0.275589743321711,-0.137335256701617,-0.0648641794482897,0.00534109537064306,0.142725500072418,1.00150847999035,2500
"deviance",1544.11752140964,9.7953834764951,1524.68767989868,1538.01709450881,1543.93149906897,1550.47568276893,1564.06870428549,1.00100088584549,4000
"eps[1]",0.191574279186485,0.977222531919233,-1.71209176289549,-0.450565203889845,0.187966228197562,0.859987288134549,2.06135166355554,1.00057345196747,4000
"eps[2]",0.201217970565245,0.995885215583299,-1.7429983860331,-0.462285872081609,0.193776212992309,0.879845512919845,2.16373988205931,1.0012821848214,3200
"eps[3]",0.190900147080042,0.996167264081145,-1.7867890420621,-0.470497090987075,0.189330971504299,0.857992114112355,2.14280329581041,1.0009151984424,4000
"eps[4]",0.19624152765577,1.00215444281964,-1.75974285413087,-0.485703073562926,0.202442633203024,0.87364375112227,2.2173418111109,1.00137355244177,2900
"eps[5]",0.191017432068468,0.993327588959802,-1.78759221986359,-0.473743708728993,0.189042383002863,0.860053140019972,2.15340061218078,1.00187936392334,1800
"eps[6]",0.178884377525598,0.992105383207952,-1.77565541228435,-0.487720140051779,0.177519060145387,0.853954019493098,2.11567448123188,1.00075377464477,4000
"eps[7]",0.195135424627988,0.986576677781455,-1.73280319833905,-0.470662948744308,0.196468614818136,0.862135793904786,2.09236326267839,1.00057763676953,4000
"eps[8]",0.416542086880936,0.972830843092827,-1.50844441062364,-0.248208609872666,0.42625028998504,1.09459208238792,2.31289677779229,1.00052261263182,4000
"eps[9]",0.455017756350641,0.958990111113245,-1.42361629606031,-0.190901861449969,0.463161566076635,1.11231571498173,2.34885471128766,1.00146139361004,2600
"eps[10]",0.449429831301668,0.973518503033283,-1.45967416185084,-0.212027597176202,0.453028145065539,1.11549668687248,2.32843188519181,1.00121248363522,3500
"eps[11]",0.463953909001019,0.983875883700299,-1.46469061840819,-0.193871311831771,0.442853465403068,1.14244006773194,2.43477206030337,1.00061049934112,4000
"eps[12]",0.413080631710262,0.943870229235641,-1.44388297419385,-0.226618294588859,0.418976150589119,1.02969262077002,2.27326141003374,1.0005884842437,4000
"eps[13]",0.347780415881561,0.961556101544769,-1.49918441001941,-0.305872895427897,0.344234174613475,1.00277860683787,2.21244745893939,1.00160450399595,2300
"eps[14]",0.340695345385938,0.954654954810171,-1.53801395351782,-0.304122241542064,0.348628993932838,0.9658072138824,2.23131984279728,1.00108068176414,4000
"eps[15]",0.0463512727594793,0.95290601804173,-1.82150910259652,-0.606864537725335,0.0518588786325834,0.685359382996367,1.86744536128121,1.0011791927116,3700
"eps[16]",0.394812451627442,0.939993429638782,-1.47336399846671,-0.235297209315111,0.394282545328577,1.04756959926798,2.19947049171658,1.00161609673127,2200
"eps[17]",0.616782484151909,0.937582317171918,-1.188913985826,-0.0377022830471741,0.621227788068376,1.26419489077342,2.45193015374489,1.0014032683569,2800
"eps[18]",0.00298561732242054,0.952730274459168,-1.85380482730856,-0.659117877126954,0.003790662240695,0.638012234748984,1.89297308291025,1.00050335139674,4000
