"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"log_lambda[70]",2.3173042173884,0.189458144751595,1.9408372224481,2.19064084322077,2.32583963689116,2.44449268092049,2.67727388135617,1.01730765674519,190
"log_lambda[71]",1.81144882314293,0.191991905530525,1.42479869195618,1.68257468712509,1.81640585633791,1.93810181897445,2.18444452243123,1.01645586602998,220
"log_lambda[72]",2.62983604682165,0.175352545842973,2.28539615188004,2.50984205291103,2.63069492037158,2.74446157867824,2.98612699647942,1.0055483719518,500
"log_lambda[73]",2.5339151791319,0.171349005992865,2.20145646513656,2.42051788981712,2.53296967495404,2.64608794943179,2.8852810350388,1.00634644158436,430
"log_lambda[74]",1.94104840789681,0.177792830259567,1.58332193968609,1.82252819119062,1.94209256612191,2.05179088174118,2.30197356049634,1.0034836953086,840
"log_lambda[75]",1.88736860321845,0.172823295409555,1.57092874751213,1.76934388114726,1.87741999445006,2.00085617783596,2.25411661447459,1.0073723538648,370
"log_lambda[76]",2.50521420329137,0.167962882711287,2.19162107395962,2.39004089687749,2.49865549316318,2.61504053753545,2.85429789142384,1.00765314297969,350
"log_lambda[77]",1.58634649530236,0.178292848400381,1.25283925959996,1.46517291795942,1.58116123893343,1.70156585005053,1.95449998651598,1.00632126411144,530
"log_lambda[78]",2.43928583510316,0.165267663433735,2.11668503291113,2.32855728199835,2.4388830132956,2.54802188504469,2.76745747234572,1.00488935453094,740
"log_lambda[79]",2.26390079605916,0.163146963914959,1.94490339232765,2.15250017238077,2.25986112176966,2.37052917167368,2.59779451392047,1.00400118058839,840
"log_lambda[80]",2.00473233456256,0.173996972361904,1.66079696719797,1.88949310092391,2.0025905690344,2.11912860314376,2.35289547607683,1.00548737487703,570
"log_lambda[81]",1.86615139959459,0.177626058148485,1.52628833394676,1.74607356297761,1.86087692581788,1.97807286807748,2.2324092628107,1.00345315806047,1800
"log_lambda[82]",1.97317137590153,0.176625169937144,1.63947181158336,1.85309992146927,1.97145929337607,2.08379600324942,2.35638970418913,1.00414582255997,1300
"log_lambda[83]",1.86523388412885,0.188788191164875,1.50231088088142,1.7400217019271,1.86447288444075,1.98556242272368,2.25316676130712,1.00407058183523,1200
"log_lambda[84]",1.83949290802099,0.179047695298153,1.49407966785507,1.71816448545844,1.8373519812169,1.95759216677781,2.20290071006881,1.00174801167426,2000
"log_lambda[85]",1.32235857525494,0.183282872905878,0.955743495236897,1.20022208744548,1.32402877016911,1.44718193682743,1.68195604478642,1.00513022497824,760
"log_lambda[86]",1.25078872765313,0.189941060593315,0.878970082615323,1.12710871254042,1.24632070526077,1.37613037780186,1.62687439862482,1.00155949573413,2800
"log_lambda[87]",2.09017931834983,0.195962144860113,1.70409339315767,1.96161864270404,2.09219388833434,2.21953734624674,2.46912902722052,1.0032141581638,3200
"log_lambda[88]",2.20556754432728,0.198833955614256,1.82237364868755,2.06992168725916,2.20674522022195,2.3375120822672,2.60897780884814,1.00277720121711,2600
"log_lambda[89]",1.66399406747974,0.201715010814438,1.27213877758323,1.52878840982035,1.66464579831554,1.7988578240418,2.0662274731032,1.0038340892286,1400
"log_lambda[90]",1.8951463910786,0.173448299175414,1.56214800447132,1.77766705487376,1.89405934930049,2.0061016091529,2.24496080529243,1.00334597247666,880
"log_lambda[91]",1.90208290882856,0.177425184204388,1.55918710513212,1.78698616175733,1.90241616387964,2.01506399007996,2.26028031021582,1.00351819392255,830
"log_lambda[92]",1.48876376750469,0.181392034270757,1.13329534097493,1.36616365212162,1.49065336028106,1.60856713776666,1.84659631123962,1.00198795489174,1700
"log_lambda[93]",1.39057134501123,0.191148984139924,0.980766855252365,1.27241717203286,1.39603283447666,1.52173444810773,1.74799330088865,1.00284390828882,2100
"log_lambda[94]",1.40228114151385,0.189450380630261,1.00252844326743,1.27945966918451,1.4130162181471,1.52728311648252,1.757214506586,1.00549795303635,970
