"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lambda[329]",-5.28072784253488,0.0715785931617788,1.61828040268149,-8.91625461714379,-6.31397471409191,-5.08476873988121,-4.09616260511594,-2.70966014602845,511.141605916306,0.997907048887176
"log_lambda[330]",-5.55635760722635,0.0696315390130397,1.61026567694282,-9.23521008967288,-6.54298187173641,-5.36138655014161,-4.34735733048735,-2.91694765199899,534.789760866474,0.996440511285466
"log_lambda[331]",-5.47117342148734,0.0703934787781576,1.61159196293272,-9.1204003905941,-6.52709555089758,-5.24370707484302,-4.3185009888409,-2.7716854329668,524.137616539437,0.996270494826064
"log_lambda[332]",-5.55027711263211,0.0698951679941796,1.61013695374345,-9.23538508175833,-6.59785070277942,-5.33399882918615,-4.43053221687795,-2.94209711949613,530.678299524594,0.996435156465498
"log_lambda[333]",-4.66852001311076,0.0708131583902653,1.60996715907781,-8.36428588119261,-5.68921107041161,-4.45928403463972,-3.5086077464897,-2.13401460895971,516.899490523089,0.996531768893671
"log_lambda[334]",-5.80104259906889,0.070942283726917,1.62493064191927,-9.37520624308977,-6.78936061166198,-5.60669265787681,-4.6070950938013,-3.20716927495824,524.637496643145,0.997562607581358
"log_lambda[335]",-2.88168462041775,0.0469890807485917,0.941168850701045,-4.74190924124919,-3.44132925875101,-2.84750355641759,-2.19537812383274,-1.2986632277494,401.181772083388,1.00307960048487
"log_lambda[336]",-3.00066057506385,0.0487364249909424,0.937152082038185,-5.0364094645983,-3.57763687942246,-2.93631082378167,-2.30844746813781,-1.44475271889865,369.753940620748,1.00852581680603
"log_lambda[337]",-2.96676968371239,0.0487451292325515,0.95329438034544,-4.96631688042784,-3.56632258837268,-2.9114438300863,-2.30370419331275,-1.3791363622987,382.464925307465,1.00755203667391
"log_lambda[338]",-3.09994059612744,0.048220126382737,0.938823219650566,-5.11494062763415,-3.68621471373506,-3.0413223992135,-2.40665225702103,-1.5394809124637,379.062616540256,1.00681669976278
"log_lambda[339]",-2.88323894229901,0.0505715788045801,0.946268362938406,-4.90779212131743,-3.46002448184313,-2.81986022290199,-2.18538156641341,-1.33202658271685,350.118949191104,1.00606410345165
