"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lambda[490]",-0.00389275744258358,0.0129983558812175,0.300610308113559,-0.611276469904488,-0.210211031312679,0.0200487786059709,0.191553693867807,0.580469016676305,534.848633847146,0.995184264446171
"log_lambda[491]",-0.539108872815827,0.0107498129919577,0.300919193315116,-1.17314960877298,-0.727311178350309,-0.536533792753372,-0.315140201652984,0.00456401849815036,783.60637320006,0.995388240227697
"log_lambda[492]",-0.0333186276634741,0.0141019402269429,0.302446288757178,-0.617123874699173,-0.257618002471286,-0.00934728306797821,0.171427822573571,0.539691160921095,459.979821596258,1.00181092847585
"log_lambda[493]",-0.608561748548332,0.0105838738045804,0.293871746958153,-1.2101969210034,-0.803870407180587,-0.579495779184083,-0.405980455939606,-0.0607623396184021,770.950267519234,0.997376381612887
"log_lambda[494]",0.307042495141921,0.0185940094480554,0.379200761196034,-0.482569039845911,0.0489755047024071,0.310372414301157,0.566475249219498,1.00489598120144,415.903242552459,0.996061059973237
"log_lambda[495]",0.164364465760554,0.0165114350521178,0.393443322446488,-0.59275131002174,-0.0856208306579266,0.177480029038998,0.449390002092036,0.860799617595218,567.799121828881,0.994623891470622
"log_lambda[496]",0.170196623285159,0.0143391097412946,0.379816077742902,-0.596577913147629,-0.0886939958944023,0.179172981647554,0.442754102323202,0.887306579979227,701.620568457275,0.993154054588325
"log_lambda[497]",0.104404202845218,0.0150312880642122,0.373486858434,-0.665350109094549,-0.131556569369447,0.0995200384954761,0.381821851895649,0.796635545662974,617.388100795184,0.993321117926149
"log_lambda[498]",0.407391281486776,0.0148616496239417,0.374654154253259,-0.330766409334375,0.158101475448629,0.419085997835721,0.672449914951582,1.03418472585639,635.516848130528,0.994198739443444
"log_lambda[499]",0.447479106328534,0.0175224529635971,0.37466833744579,-0.31843173178576,0.215286415742399,0.458271880608546,0.708243469902498,1.12940421218284,457.19785129723,0.995051133817639
"log_lambda[500]",0.402885907403762,0.014859697269442,0.37286761063581,-0.436336344258341,0.159001496939758,0.429973088148353,0.669221231691103,1.03933244308757,629.635774779233,0.992803599574073
"log_lambda[501]",0.235731679313688,0.0160032492642736,0.383073838455375,-0.521894995403753,-0.033640507156264,0.24295432862842,0.5229838985734,0.897392349078961,572.992117067826,0.996968241301518
